YYYYMM,CLIENT_ID,STATUS,AGE,PORTFOLIO_ID,CLIENT_TENURE
202512,C07495,Left,45,P0097,38
202512,C07496,Existing,40,P0033,73
202512,C07497,Existing,28,P0135,94
202512,C07498,Existing,38,P0022,163
202512,C07499,Existing,36,P0133,67
202512,C07500,Existing,50,P0015,160
202512,C07501,Existing,37,P0021,109
202512,C07502,Existing,34,P0126,93
202512,C07503,Left,42,P0089,87
202512,C07504,Existing,40,P0017,130
202512,C07505,Existing,47,P0056,114
202512,C07506,Existing,45,P0050,72
202512,C07507,Existing,28,P0135,62
202512,C07508,Left,50,P0118,102
202512,C07509,Existing,53,P0122,32
202512,C07510,Existing,43,P0050,171
202512,C07511,Existing,43,P0060,172
202512,C07512,Left,39,P0125,163
202512,C07513,Existing,24,P0116,68
202512,C07514,Existing,27,P0135,89
202512,C07515,Existing,39,P0168,101
202512,C07516,Existing,47,P0173,70
202512,C07517,Existing,61,P0187,36
202512,C07518,Existing,20,P0088,3
202512,C07519,Existing,50,P0105,29
202512,C07520,Existing,52,P0055,53
202512,C07521,Existing,49,P0064,132
202512,C07522,Existing,56,P0193,96
202512,C07523,Existing,48,P0182,61
202512,C07524,Existing,29,P0096,116
202512,C07525,Existing,36,P0168,164
202512,C07526,Existing,42,P0181,122
202512,C07527,Existing,57,P0044,37
202512,C07528,Existing,45,P0191,143
202512,C07529,Left,63,P0130,72
202512,C07530,Existing,48,P0149,111
202512,C07531,Existing,43,P0050,164
202512,C07532,Existing,48,P0111,94
202512,C07533,Existing,41,P0180,174
202512,C07534,Left,20,P0137,59
202512,C07535,Existing,44,P0099,107
202512,C07536,Existing,28,P0148,44
202512,C07537,Existing,40,P0146,147
202512,C07538,Existing,42,P0084,151
202512,C07539,Existing,48,P0030,76
202512,C07540,Left,38,P0065,107
202512,C07541,Existing,43,P0024,179
202512,C07542,Left,59,P0175,50
202512,C07543,Left,54,P0090,102
202512,C07544,Existing,50,P0106,81
202512,C07545,Existing,36,P0172,127
202512,C07546,Existing,26,P0157,47
202512,C07547,Left,62,P0077,32
202512,C07548,Existing,33,P0068,81
202512,C07549,Existing,46,P0109,111
202512,C07550,Existing,41,P0145,63
202512,C07551,Existing,49,P0097,63
202512,C07552,Existing,35,P0133,156
202512,C07553,Existing,50,P0092,37
202512,C07554,Left,25,P0088,7
202512,C07555,Existing,36,P0050,127
202512,C07556,Existing,43,P0103,62
202512,C07557,Existing,38,P0112,116
202512,C07558,Existing,47,P0168,120
202512,C07559,Existing,62,P0046,24
202512,C07560,Existing,52,P0179,78
202512,C07561,Existing,38,P0011,174
202512,C07562,Existing,42,P0012,6
202512,C07563,Existing,45,P0141,29
202512,C07564,Existing,50,P0064,73
202512,C07565,Left,26,P0008,21
202512,C07566,Existing,57,P0193,4
202512,C07567,Left,37,P0009,116
202512,C07568,Left,27,P0130,95
202512,C07569,Existing,42,P0078,171
202512,C07570,Existing,22,P0141,109
202512,C07571,Existing,54,P0002,98
202512,C07572,Existing,43,P0196,129
202512,C07573,Existing,48,P0176,98
202512,C07574,Left,41,P0074,10
202512,C07575,Left,42,P0131,68
202512,C07576,Existing,44,P0196,66
202512,C07577,Left,42,P0134,70
202512,C07578,Existing,42,P0087,23
202512,C07579,Existing,44,P0005,178
202512,C07580,Existing,27,P0131,102
202512,C07581,Existing,33,P0138,72
202512,C07582,Existing,61,P0171,43
202512,C07583,Existing,56,P0147,78
202512,C07584,Existing,43,P0014,123
202512,C07585,Left,38,P0149,131
202512,C07586,Existing,38,P0124,141
202512,C07587,Left,37,P0043,62
202512,C07588,Existing,21,P0028,73
202512,C07589,Existing,40,P0149,87
202512,C07590,Left,48,P0164,48
202512,C07591,Existing,48,P0024,75
202512,C07592,Left,45,P0182,166
202512,C07593,Left,24,P0166,116
202512,C07594,Existing,45,P0017,173
202512,C07595,Existing,46,P0150,95
202512,C07596,Existing,48,P0083,161
202512,C07597,Existing,49,P0045,128
202512,C07598,Left,25,P0074,94
202512,C07599,Existing,33,P0189,11
202512,C07600,Existing,47,P0139,154
202512,C07601,Existing,50,P0061,147
202512,C07602,Existing,47,P0038,170
202512,C07603,Left,55,P0066,86
202512,C07604,Left,44,P0033,78
202512,C07605,Existing,40,P0043,66
202512,C07607,Existing,36,P0112,137
202512,C07608,Existing,22,P0035,75
202512,C07609,Existing,41,P0037,152
202512,C07610,Existing,49,P0175,62
202512,C07611,Existing,43,P0100,145
202512,C07612,Existing,46,P0023,150
202512,C07613,Left,59,P0164,46
202512,C07614,Existing,35,P0168,175
202512,C07615,Existing,42,P0089,44
202512,C07616,Existing,37,P0015,103
202512,C07617,Existing,40,P0165,163
202512,C07618,Existing,50,P0132,155
202512,C07619,Existing,43,P0150,97
202512,C07620,Existing,37,P0022,94
202512,C07621,Existing,39,P0078,107
202512,C07622,Left,47,P0145,86
202512,C07623,Existing,48,P0072,73
202512,C07624,Existing,45,P0098,86
202512,C07625,Left,28,P0090,90
202512,C07626,Existing,37,P0109,75
202512,C07627,Existing,36,P0094,96
202512,C07628,Existing,48,P0080,116
202512,C07629,Left,41,P0094,73
202512,C07630,Existing,36,P0080,169
202512,C07631,Existing,38,P0038,156
202512,C07632,Existing,44,P0152,159
202512,C07633,Existing,35,P0134,163
202512,C07634,Existing,50,P0196,150
202512,C07635,Existing,43,P0134,138
202512,C07636,Existing,63,P0026,119
202512,C07637,Left,50,P0101,87
202512,C07638,Existing,47,P0169,65
202512,C07639,Existing,21,P0075,105
202512,C07640,Existing,45,P0038,121
202512,C07641,Existing,50,P0083,106
202512,C07642,Left,34,P0171,34
202512,C07643,Existing,46,P0181,117
202512,C07644,Existing,22,P0143,2
202512,C07645,Existing,48,P0056,69
202512,C07646,Existing,25,P0105,8
202512,C07647,Existing,63,P0184,93
202512,C07648,Existing,46,P0031,16
202512,C07649,Existing,42,P0185,60
202512,C07650,Existing,52,P0179,50
202512,C07651,Existing,45,P0152,140
202512,C07652,Existing,40,P0058,78
202512,C07653,Existing,50,P0073,159
202512,C07654,Existing,50,P0132,108
202512,C07655,Existing,28,P0010,117
202512,C07656,Existing,41,P0191,90
202512,C07657,Existing,47,P0073,134
202512,C07659,Existing,50,P0098,113
202512,C07660,Left,47,P0063,90
202512,C07661,Existing,47,P0019,108
202512,C07662,Left,28,P0113,93
202512,C07663,Existing,35,P0063,71
202512,C07664,Existing,26,P0116,3
202512,C07665,Existing,22,P0184,111
202512,C07666,Existing,54,P0021,56
202512,C07667,Left,21,P0162,100
202512,C07668,Existing,48,P0145,121
202512,C07669,Existing,38,P0146,106
202512,C07670,Existing,55,P0081,20
202512,C07671,Existing,53,P0066,45
202512,C07672,Existing,39,P0179,21
202512,C07673,Existing,48,P0065,95
202512,C07674,Existing,40,P0043,146
202512,C07675,Existing,44,P0057,86
202512,C07676,Existing,28,P0138,17
202512,C07677,Existing,46,P0037,104
202512,C07678,Left,37,P0176,176
202512,C07679,Existing,49,P0120,5
202512,C07680,Left,49,P0069,159
202512,C07681,Existing,24,P0056,97
202512,C07682,Existing,61,P0119,25
202512,C07683,Left,48,P0164,45
202512,C07684,Existing,48,P0159,107
202512,C07685,Left,63,P0055,55
202512,C07686,Existing,36,P0038,151
202512,C07687,Existing,35,P0015,115
202512,C07688,Existing,43,P0144,76
202512,C07689,Existing,26,P0077,81
202512,C07690,Existing,60,P0053,10
202512,C07691,Existing,36,P0184,16
202512,C07692,Existing,44,P0007,63
202512,C07693,Existing,42,P0185,123
202512,C07694,Existing,60,P0055,75
202512,C07695,Existing,50,P0052,7
202512,C07696,Existing,56,P0004,1
202512,C07697,Existing,49,P0043,127
202512,C07698,Existing,36,P0040,60
202512,C07699,Existing,50,P0121,28
202512,C07700,Existing,38,P0030,120
202512,C07701,Left,43,P0138,71
202512,C07702,Existing,50,P0103,176
202512,C07703,Existing,49,P0007,177
202512,C07704,Existing,35,P0164,5
202512,C07705,Existing,45,P0163,15
202512,C07706,Existing,45,P0167,151
202512,C07707,Left,55,P0164,25
202512,C07708,Existing,49,P0109,178
202512,C07709,Left,43,P0020,153
202512,C07710,Existing,30,P0049,19
202512,C07711,Left,20,P0096,32
202512,C07712,Existing,47,P0059,93
202512,C07713,Existing,38,P0177,74
202512,C07714,Existing,28,P0090,115
202512,C07715,Existing,50,P0026,66
202512,C07716,Existing,24,P0036,50
202512,C07717,Existing,58,P0171,35
202512,C07718,Existing,36,P0126,95
202512,C07719,Existing,39,P0043,153
202512,C07720,Existing,48,P0099,75
202512,C07721,Left,35,P0033,67
202512,C07722,Existing,47,P0100,92
202512,C07723,Existing,26,P0097,82
202512,C07724,Left,24,P0173,71
202512,C07725,Existing,35,P0045,117
202512,C07726,Existing,63,P0088,83
202512,C07727,Existing,44,P0143,27
202512,C07728,Existing,61,P0095,108
202512,C07729,Existing,44,P0017,119
202512,C07730,Left,35,P0140,72
202512,C07731,Existing,48,P0022,140
202512,C07732,Existing,51,P0151,58
202512,C07733,Existing,25,P0090,22
202512,C07734,Existing,41,P0078,71
202512,C07735,Existing,29,P0140,97
202512,C07736,Left,25,P0114,54
202512,C07737,Left,39,P0068,36
202512,C07738,Existing,35,P0110,176
202512,C07739,Existing,21,P0179,112
202512,C07740,Existing,49,P0125,147
202512,C07741,Existing,58,P0141,42
202512,C07742,Existing,48,P0057,104
202512,C07743,Existing,32,P0055,67
202512,C07744,Existing,59,P0082,107
202512,C07745,Existing,63,P0107,6
202512,C07746,Existing,38,P0156,86
202512,C07747,Left,34,P0102,19
202512,C07748,Existing,40,P0172,110
202512,C07749,Left,39,P0147,20
202512,C07750,Existing,36,P0174,162
202512,C07751,Existing,40,P0111,97
202512,C07752,Left,31,P0107,5
202512,C07753,Existing,46,P0102,103
202512,C07754,Existing,59,P0003,83
202512,C07755,Existing,25,P0148,73
202512,C07756,Left,42,P0025,74
202512,C07757,Left,39,P0075,28
202512,C07758,Existing,57,P0184,80
202512,C07759,Existing,45,P0061,126
202512,C07760,Existing,35,P0123,99
202512,C07761,Existing,47,P0055,47
202512,C07762,Existing,42,P0163,83
202512,C07763,Existing,43,P0187,1
202512,C07764,Existing,63,P0039,114
202512,C07765,Existing,37,P0185,173
202512,C07766,Existing,39,P0083,177
202512,C07767,Existing,41,P0195,149
202512,C07768,Existing,37,P0034,29
202512,C07769,Existing,53,P0113,60
202512,C07770,Existing,42,P0169,80
202512,C07771,Existing,35,P0150,95
202512,C07772,Existing,50,P0027,112
202512,C07773,Left,42,P0149,140
202512,C07774,Existing,35,P0169,72
202512,C07775,Left,52,P0031,26
202512,C07776,Existing,34,P0155,117
202512,C07777,Existing,37,P0165,137
202512,C07778,Existing,20,P0194,77
202512,C07779,Existing,50,P0182,157
202512,C07780,Existing,33,P0137,116
202512,C07781,Existing,43,P0083,161
202512,C07782,Left,60,P0170,79
202512,C07783,Existing,25,P0164,93
202512,C07784,Left,20,P0010,85
202512,C07785,Existing,46,P0187,92
202512,C07786,Existing,31,P0040,42
202512,C07787,Existing,35,P0054,94
202512,C07788,Existing,42,P0167,104
202512,C07789,Left,26,P0135,16
202512,C07790,Left,61,P0004,111
202512,C07791,Existing,31,P0143,93
202512,C07792,Existing,41,P0176,117
202512,C07793,Existing,48,P0006,151
202512,C07794,Existing,49,P0073,103
202512,C07795,Left,51,P0163,115
202512,C07796,Existing,54,P0200,70
202512,C07797,Left,28,P0199,2
202512,C07798,Existing,37,P0196,90
202512,C07799,Left,41,P0058,86
202512,C07800,Existing,50,P0077,117
202512,C07801,Existing,62,P0019,109
202512,C07802,Existing,38,P0062,73
202512,C07803,Existing,30,P0071,117
202512,C07804,Existing,23,P0138,44
202512,C07805,Left,27,P0025,30
202512,C07806,Existing,44,P0172,70
202512,C07807,Left,22,P0127,15
202512,C07808,Existing,43,P0058,131
202512,C07809,Existing,48,P0153,100
202512,C07810,Existing,63,P0120,10
202512,C07811,Existing,37,P0111,89
202512,C07812,Existing,35,P0168,94
202512,C07813,Existing,50,P0076,70
202512,C07814,Existing,45,P0070,100
202512,C07815,Existing,33,P0138,51
202512,C07816,Existing,31,P0066,114
202512,C07817,Existing,27,P0120,59
202512,C07818,Existing,44,P0153,88
202512,C07819,Existing,47,P0199,25
202512,C07820,Existing,55,P0087,75
202512,C07821,Existing,44,P0139,97
202512,C07822,Existing,46,P0122,81
202512,C07823,Existing,54,P0164,118
202512,C07824,Left,55,P0049,118
202512,C07825,Existing,38,P0048,41
202512,C07826,Existing,39,P0115,6
202512,C07827,Existing,43,P0087,111
202512,C07828,Existing,40,P0007,175
202512,C07829,Left,61,P0077,22
202512,C07830,Existing,55,P0179,116
202512,C07831,Existing,39,P0145,111
202512,C07832,Existing,38,P0160,114
202512,C07833,Left,36,P0154,16
202512,C07834,Existing,46,P0121,1
202512,C07835,Left,42,P0124,105
202512,C07836,Existing,49,P0150,88
202512,C07837,Existing,32,P0141,83
202512,C07838,Existing,49,P0125,75
202512,C07839,Left,22,P0012,104
202512,C07840,Existing,24,P0071,26
202512,C07841,Existing,43,P0001,114
202512,C07842,Existing,39,P0161,165
202512,C07843,Existing,45,P0119,70
202512,C07844,Existing,38,P0142,79
202512,C07845,Existing,45,P0111,129
202512,C07846,Existing,48,P0064,109
202512,C07847,Left,50,P0043,71
202512,C07848,Existing,40,P0186,71
202512,C07849,Existing,47,P0041,123
202512,C07850,Left,38,P0196,157
202512,C07851,Left,56,P0115,10
202512,C07852,Existing,38,P0039,71
202512,C07853,Existing,41,P0001,154
202512,C07854,Existing,50,P0041,69
202512,C07855,Left,47,P0173,110
202512,C07856,Left,59,P0088,81
202512,C07857,Existing,29,P0098,92
202512,C07858,Existing,25,P0088,12
202512,C07859,Existing,46,P0079,85
202512,C07860,Left,35,P0141,53
202512,C07861,Left,45,P0071,32
202512,C07862,Existing,25,P0137,61
202512,C07863,Existing,36,P0191,175
202512,C07864,Existing,37,P0099,129
202512,C07865,Existing,24,P0151,50
202512,C07866,Existing,45,P0182,83
202512,C07867,Existing,22,P0175,16
202512,C07868,Left,45,P0167,63
202512,C07869,Existing,35,P0087,119
202512,C07870,Left,27,P0154,88
202512,C07871,Existing,45,P0001,125
202512,C07872,Existing,38,P0142,110
202512,C07873,Existing,37,P0112,116
202512,C07874,Existing,37,P0074,77
202512,C07875,Existing,35,P0065,176
202512,C07876,Existing,39,P0069,87
202512,C07877,Existing,39,P0067,72
202512,C07878,Existing,61,P0177,119
202512,C07879,Existing,40,P0050,124
202512,C07880,Existing,36,P0058,155
202512,C07881,Existing,42,P0053,103
202512,C07882,Existing,46,P0091,80
202512,C07883,Left,34,P0115,81
202512,C07884,Existing,49,P0118,156
202512,C07885,Existing,40,P0057,87
202512,C07886,Existing,50,P0086,122
202512,C07887,Existing,31,P0018,22
202512,C07888,Existing,49,P0016,116
202512,C07889,Left,41,P0130,44
202512,C07890,Existing,38,P0013,28
202512,C07891,Existing,63,P0173,1
202512,C07892,Left,44,P0080,120
202512,C07893,Existing,33,P0200,103
202512,C07894,Existing,42,P0043,99
202512,C07895,Left,56,P0200,64
202512,C07896,Left,32,P0054,29
202512,C07897,Existing,38,P0159,123
202512,C07898,Left,59,P0137,48
202512,C07899,Existing,43,P0073,150
202512,C07900,Left,34,P0048,39
202512,C07901,Existing,34,P0018,89
202512,C07902,Existing,46,P0011,102
202512,C07903,Existing,36,P0190,163
202512,C07904,Existing,41,P0084,119
202512,C07905,Existing,35,P0019,48
202512,C07906,Existing,47,P0100,72
202512,C07907,Existing,48,P0116,39
202512,C07908,Left,48,P0090,18
202512,C07909,Existing,60,P0074,53
202512,C07910,Existing,42,P0024,62
202512,C07911,Existing,28,P0013,8
202512,C07912,Existing,48,P0125,151
202512,C07913,Existing,62,P0116,10
202512,C07914,Left,36,P0174,124
202512,C07915,Existing,50,P0181,101
202512,C07916,Left,29,P0157,63
202512,C07917,Existing,26,P0164,61
202512,C07918,Existing,64,P0071,5
202512,C07919,Existing,32,P0126,27
202512,C07920,Existing,36,P0145,155
202512,C07921,Existing,39,P0176,96
202512,C07922,Existing,41,P0152,124
202512,C07923,Existing,36,P0182,101
202512,C07924,Existing,64,P0119,96
202512,C07925,Existing,45,P0091,109
202512,C07927,Left,51,P0108,5
202512,C07928,Left,44,P0127,50
202512,C07929,Existing,41,P0121,75
202512,C07930,Existing,46,P0129,168
202512,C07931,Existing,36,P0195,154
202512,C07932,Existing,46,P0006,101
202512,C07933,Existing,40,P0078,99
202512,C07934,Left,22,P0183,71
202512,C07935,Existing,38,P0038,166
202512,C07936,Existing,47,P0161,85
202512,C07937,Existing,62,P0116,17
202512,C07938,Existing,53,P0102,53
202512,C07939,Existing,35,P0008,60
202512,C07940,Existing,42,P0078,164
202512,C07941,Existing,35,P0112,67
202512,C07942,Existing,44,P0148,71
202512,C07943,Existing,52,P0055,41
202512,C07944,Left,63,P0048,39
202512,C07945,Existing,51,P0184,101
202512,C07946,Existing,41,P0088,66
202512,C07947,Existing,28,P0010,29
202512,C07948,Existing,47,P0052,110
202512,C07949,Existing,41,P0178,135
202512,C07950,Left,25,P0034,45
202512,C07951,Existing,53,P0164,42
202512,C07952,Existing,44,P0061,106
202512,C07953,Existing,44,P0144,134
202512,C07954,Existing,46,P0079,120
202512,C07955,Existing,50,P0018,91
202512,C07956,Existing,61,P0071,61
202512,C07957,Existing,63,P0175,11
202512,C07958,Existing,44,P0086,119
202512,C07959,Existing,42,P0032,119
202512,C07960,Existing,44,P0043,159
202512,C07961,Existing,44,P0083,174
202512,C07962,Existing,44,P0168,99
202512,C07963,Existing,49,P0193,117
202512,C07964,Existing,56,P0163,58
202512,C07965,Existing,36,P0069,168
202512,C07966,Existing,50,P0050,165
202512,C07967,Left,30,P0012,97
202512,C07968,Existing,44,P0085,133
202512,C07969,Existing,45,P0123,75
202512,C07970,Existing,43,P0058,60
202512,C07971,Existing,36,P0083,168
202512,C07972,Existing,37,P0191,157
202512,C07973,Existing,23,P0177,10
202512,C07974,Existing,50,P0112,144
202512,C07975,Existing,48,P0128,6
202512,C07976,Existing,50,P0036,25
202512,C07977,Existing,40,P0054,16
202512,C07978,Existing,48,P0047,67
202512,C07979,Left,46,P0115,51
202512,C07980,Left,55,P0160,63
202512,C07981,Existing,48,P0124,166
202512,C07982,Existing,43,P0181,75
202512,C07983,Left,28,P0160,115
202512,C07984,Existing,44,P0190,153
202512,C07985,Existing,36,P0165,79
202512,C07986,Existing,23,P0096,28
202512,C07987,Left,54,P0107,2
202512,C07988,Left,30,P0120,100
202512,C07989,Left,35,P0101,86
202512,C07990,Left,43,P0103,99
202512,C07991,Left,47,P0166,109
202512,C07992,Left,28,P0158,26
202512,C07993,Existing,25,P0186,59
202512,C07994,Existing,49,P0032,95
202512,C07995,Left,22,P0066,113
202512,C07996,Existing,45,P0179,8
202512,C07997,Existing,37,P0011,142
202512,C07998,Left,35,P0187,79
202512,C07999,Left,40,P0148,94
202512,C08000,Existing,43,P0037,100
202512,C08001,Existing,54,P0102,4
202512,C08002,Existing,29,P0049,94
202512,C08003,Existing,29,P0019,73
202512,C08004,Existing,22,P0183,91
202512,C08005,Existing,38,P0168,127
202512,C08006,Existing,40,P0007,70
202512,C08007,Existing,46,P0133,162
202512,C08008,Left,54,P0042,117
202512,C08009,Existing,42,P0088,106
202512,C08010,Existing,44,P0176,157
202512,C08011,Existing,30,P0135,114
202512,C08013,Existing,22,P0177,2
202512,C08014,Existing,64,P0158,104
202512,C08015,Existing,49,P0041,155
202512,C08016,Existing,51,P0003,106
202512,C08017,Left,62,P0040,119
202512,C08018,Left,22,P0051,116
202512,C08019,Existing,36,P0032,156
202512,C08020,Existing,36,P0048,6
202512,C08021,Left,50,P0071,58
202512,C08022,Existing,52,P0199,28
202512,C08023,Left,27,P0148,77
202512,C08024,Existing,59,P0089,86
202512,C08025,Existing,35,P0109,69
202512,C08026,Left,39,P0035,62
202512,C08027,Left,56,P0108,10
202512,C08028,Existing,36,P0152,89
202512,C08029,Left,53,P0040,32
202512,C08030,Existing,60,P0052,24
202512,C08031,Existing,42,P0112,84
202512,C08032,Existing,60,P0039,93
202512,C08033,Left,54,P0068,38
202512,C08034,Existing,38,P0189,32
202512,C08035,Existing,47,P0076,56
202512,C08036,Existing,43,P0065,177
202512,C08037,Existing,42,P0062,169
202512,C08038,Existing,29,P0002,81
202512,C08039,Existing,49,P0134,126
202512,C08040,Existing,46,P0122,31
202512,C08041,Existing,56,P0075,59
202512,C08042,Left,21,P0171,30
202512,C08043,Existing,42,P0040,9
202512,C08044,Existing,20,P0089,56
202512,C08045,Existing,36,P0167,101
202512,C08046,Existing,28,P0028,75
202512,C08047,Existing,45,P0080,92
202512,C08048,Existing,20,P0063,10
202512,C08049,Existing,46,P0192,72
202512,C08050,Existing,21,P0140,62
202512,C08051,Existing,45,P0041,136
202512,C08052,Left,59,P0029,15
202512,C08053,Existing,41,P0023,172
202512,C08054,Existing,41,P0080,71
202512,C08055,Existing,58,P0051,112
202512,C08056,Existing,35,P0112,71
202512,C08057,Left,46,P0105,22
202512,C08058,Existing,46,P0045,77
202512,C08059,Left,23,P0090,109
202512,C08060,Existing,46,P0150,107
202512,C08061,Existing,39,P0138,95
202512,C08062,Existing,52,P0135,77
202512,C08063,Existing,60,P0089,42
202512,C08064,Existing,40,P0015,98
202512,C08065,Existing,52,P0077,41
202512,C08066,Existing,49,P0106,159
202512,C08067,Existing,43,P0174,170
202512,C08068,Left,23,P0090,115
202512,C08069,Existing,53,P0087,86
202512,C08070,Existing,43,P0061,99
202512,C08071,Existing,35,P0108,112
202512,C08072,Existing,41,P0061,74
202512,C08073,Existing,54,P0051,33
202512,C08074,Existing,37,P0166,30
202512,C08075,Existing,26,P0012,74
202512,C08076,Existing,42,P0077,98
202512,C08077,Existing,41,P0112,174
202512,C08078,Existing,33,P0066,23
202512,C08079,Left,47,P0182,109
202512,C08080,Existing,35,P0167,107
202512,C08081,Existing,37,P0167,101
202512,C08082,Existing,50,P0115,35
202512,C08083,Left,41,P0030,170
202512,C08084,Existing,32,P0105,39
202512,C08085,Existing,36,P0176,94
202512,C08086,Left,52,P0031,89
202512,C08087,Existing,47,P0153,115
202512,C08088,Existing,37,P0196,105
202512,C08089,Existing,63,P0179,46
202512,C08090,Existing,24,P0013,31
202512,C08091,Existing,50,P0191,172
202512,C08092,Existing,35,P0128,57
202512,C08093,Left,39,P0170,108
202512,C08094,Left,50,P0182,111
202512,C08095,Existing,41,P0101,112
202512,C08096,Existing,36,P0067,164
202512,C08097,Existing,40,P0080,112
202512,C08098,Left,29,P0184,106
202512,C08099,Existing,47,P0103,109
202512,C08100,Left,49,P0019,70
202512,C08101,Left,38,P0174,143
202512,C08102,Existing,45,P0143,86
202512,C08103,Existing,35,P0032,128
202512,C08104,Existing,62,P0177,46
202512,C08105,Existing,38,P0149,125
202512,C08106,Left,48,P0065,86
202512,C08107,Existing,54,P0198,13
202512,C08108,Existing,40,P0027,165
202512,C08109,Left,47,P0151,28
202512,C08110,Existing,45,P0047,138
202512,C08111,Existing,28,P0012,45
202512,C08112,Existing,36,P0085,108
202512,C08113,Existing,42,P0066,115
202512,C08114,Existing,40,P0133,117
202512,C08115,Left,37,P0137,94
202512,C08116,Existing,50,P0148,44
202512,C08117,Existing,41,P0110,89
202512,C08118,Existing,31,P0082,17
202512,C08119,Existing,38,P0125,157
202512,C08120,Existing,32,P0063,113
202512,C08121,Existing,40,P0072,109
202512,C08122,Left,35,P0098,51
202512,C08123,Existing,44,P0073,65
202512,C08124,Existing,25,P0071,41
202512,C08125,Existing,43,P0030,107
202512,C08126,Existing,41,P0125,104
202512,C08127,Left,44,P0016,115
202512,C08128,Existing,40,P0133,92
202512,C08129,Left,26,P0157,106
202512,C08130,Existing,47,P0047,96
202512,C08131,Existing,49,P0101,103
202512,C08132,Existing,30,P0107,8
202512,C08133,Existing,24,P0126,10
202512,C08134,Existing,42,P0022,173
202512,C08135,Existing,43,P0185,69
202512,C08136,Existing,37,P0083,122
202512,C08137,Existing,53,P0163,72
202512,C08138,Existing,39,P0060,159
202512,C08139,Left,29,P0198,97
202512,C08140,Existing,50,P0188,38
202512,C08141,Existing,47,P0058,136
202512,C08142,Existing,55,P0003,50
202512,C08143,Existing,37,P0162,50
202512,C08144,Existing,49,P0045,76
202512,C08145,Existing,45,P0050,139
202512,C08146,Left,36,P0002,33
202512,C08147,Existing,43,P0015,90
202512,C08148,Existing,43,P0165,64
202512,C08149,Left,42,P0143,38
202512,C08150,Left,51,P0188,94
202512,C08151,Left,28,P0096,23
202512,C08152,Existing,42,P0085,179
202512,C08153,Existing,50,P0192,86
202512,C08154,Existing,44,P0111,166
202512,C08155,Existing,48,P0180,105
202512,C08156,Existing,46,P0023,119
202512,C08157,Existing,50,P0099,122
202512,C08158,Existing,36,P0037,129
202512,C08159,Existing,33,P0107,92
202512,C08160,Existing,43,P0041,99
202512,C08161,Existing,36,P0057,179
202512,C08162,Left,43,P0097,97
202512,C08163,Existing,34,P0025,43
202512,C08164,Existing,35,P0110,158
202512,C08165,Existing,37,P0037,136
202512,C08166,Existing,28,P0040,10
202512,C08167,Existing,36,P0085,116
202512,C08168,Left,44,P0046,86
202512,C08169,Existing,38,P0188,104
202512,C08170,Left,23,P0102,104
202512,C08171,Existing,57,P0098,116
202512,C08172,Existing,20,P0019,28
202512,C08173,Existing,38,P0091,60
202512,C08174,Existing,55,P0137,32
202512,C08175,Existing,50,P0069,169
202512,C08176,Existing,45,P0005,107
202512,C08177,Existing,60,P0154,25
202512,C08178,Left,27,P0147,58
202512,C08179,Left,21,P0158,10
202512,C08180,Left,46,P0048,13
202512,C08181,Existing,48,P0112,155
202512,C08182,Existing,47,P0144,161
202512,C08183,Existing,24,P0199,83
202512,C08184,Existing,47,P0018,17
202512,C08185,Existing,38,P0184,27
202512,C08186,Left,46,P0149,126
202512,C08187,Existing,30,P0031,34
202512,C08188,Existing,36,P0129,169
202512,C08189,Left,52,P0131,72
202512,C08190,Left,39,P0025,114
202512,C08191,Existing,37,P0008,27
202512,C08192,Left,26,P0193,22
202512,C08193,Existing,47,P0062,175
202512,C08194,Existing,35,P0135,14
202512,C08195,Existing,46,P0007,71
202512,C08196,Existing,41,P0136,65
202512,C08197,Existing,32,P0019,69
202512,C08198,Existing,45,P0145,105
202512,C08199,Existing,43,P0139,172
202512,C08200,Left,46,P0111,70
202512,C08201,Existing,55,P0177,72
202512,C08202,Existing,48,P0011,60
202512,C08203,Existing,39,P0041,137
202512,C08204,Existing,35,P0190,117
202512,C08206,Existing,45,P0180,122
202512,C08207,Existing,57,P0194,68
202512,C08208,Left,44,P0196,167
202512,C08209,Existing,37,P0092,62
202512,C08210,Existing,42,P0075,82
202512,C08211,Existing,35,P0067,76
202512,C08212,Existing,40,P0168,70
202512,C08213,Existing,46,P0005,98
202512,C08214,Existing,30,P0116,115
202512,C08215,Existing,39,P0150,99
202512,C08216,Existing,50,P0118,107
202512,C08217,Existing,37,P0165,90
202512,C08218,Existing,43,P0011,173
202512,C08219,Left,30,P0044,46
202512,C08220,Left,47,P0181,101
202512,C08221,Existing,40,P0077,3
202512,C08222,Existing,42,P0118,109
202512,C08223,Existing,44,P0116,4
202512,C08224,Left,62,P0189,47
202512,C08225,Existing,42,P0067,80
202512,C08226,Left,34,P0013,58
202512,C08227,Existing,47,P0092,59
202512,C08228,Existing,36,P0011,94
202512,C08229,Existing,50,P0139,169
202512,C08230,Existing,44,P0085,136
202512,C08231,Existing,44,P0085,139
202512,C08233,Left,50,P0017,113
202512,C08234,Existing,42,P0048,32
202512,C08235,Existing,41,P0142,100
202512,C08236,Existing,42,P0191,166
202512,C08237,Existing,41,P0192,119
202512,C08238,Existing,53,P0097,1
202512,C08239,Existing,35,P0075,88
202512,C08240,Left,33,P0193,90
202512,C08241,Left,39,P0162,41
202512,C08242,Existing,43,P0137,90
