YYYYMM,ACCOUNT_ID,ACCOUNT_TYPE,ACCOUNT_BALANCE_NEW
202512,A28323,saving,16892.79
202512,A28324,chequing,14586.95
202512,A28325,investment,35888.87
202512,A28326,saving,14285.26
202512,A28327,investment,676934
202512,A28328,investment,716668.64
202512,A28329,mortgage,497226.6
202512,A28330,mortgage,321834.19
202512,A28331,lending,0
202512,A28332,mortgage,0
202512,A28333,chequing,17543.79
202512,A28334,investment,309673.79
202512,A28335,card,0
202512,A28336,investment,368156.75
202512,A28337,investment,479688.25
202512,A28338,chequing,14202.97
202512,A28339,chequing,14646.75
202512,A28340,chequing,1653.59
202512,A28341,mortgage,0
202512,A28342,chequing,4758.75
202512,A28343,chequing,5616.73
202512,A28344,lending,43846.03
202512,A28345,card,-478.43
202512,A28346,lending,20026.73
202512,A28347,lending,6569.01
202512,A28348,chequing,8907.69
202512,A28349,saving,1308.28
202512,A28350,card,-3381.61
202512,A28351,chequing,260.48
202512,A28352,mortgage,0
202512,A28353,lending,48710.37
202512,A28354,card,-4672.94
202512,A28355,lending,43672.27
202512,A28356,chequing,8502
202512,A28357,saving,16696.15
202512,A28358,investment,511772.78
202512,A28359,investment,301619.88
202512,A28360,lending,15714.13
202512,A28361,investment,16292.78
202512,A28362,investment,577942
202512,A28363,card,-1331.9
202512,A28364,mortgage,348202.6
202512,A28365,chequing,5940.93
202512,A28366,chequing,4884.61
202512,A28367,investment,70350.08
202512,A28368,card,-635.13
202512,A28369,mortgage,416397.9
202512,A28370,investment,966943.8
202512,A28371,saving,5079.24
202512,A28372,chequing,18865.97
202512,A28373,chequing,9784.39
202512,A28374,investment,785616.46
202512,A28375,lending,17475.09
202512,A28376,investment,0
202512,A28377,investment,0
202512,A28378,saving,18073.16
202512,A28379,investment,234273.19
202512,A28380,saving,25113.23
202512,A28381,investment,82813.93
202512,A28382,lending,0
202512,A28383,investment,0
202512,A28384,lending,18838.27
202512,A28385,lending,2112.74
202512,A28386,investment,277275.07
202512,A28387,chequing,6907.73
202512,A28388,saving,30483.28
202512,A28389,saving,14040.93
202512,A28390,lending,12397.1
202512,A28391,mortgage,68956.81
202512,A28392,investment,0
202512,A28393,saving,17168.27
202512,A28394,investment,732513.18
202512,A28395,card,-524.26
202512,A28396,investment,312849.53
202512,A28397,saving,10190.97
202512,A28398,saving,0
202512,A28399,investment,418949.15
202512,A28400,investment,83285.07
202512,A28401,investment,36133.04
202512,A28402,chequing,6553.49
202512,A28403,investment,396176.45
202512,A28404,chequing,6924.51
202512,A28405,investment,0
202512,A28406,saving,6088.64
202512,A28407,investment,0
202512,A28408,investment,198134.78
202512,A28409,investment,424165.9
202512,A28410,mortgage,395906.02
202512,A28411,investment,432777.35
202512,A28412,investment,547727.47
202512,A28413,mortgage,120930.56
202512,A28414,investment,53230.64
202512,A28415,investment,0
202512,A28416,investment,49056.78
202512,A28417,mortgage,52930.87
202512,A28418,saving,4589.83
202512,A28419,saving,4573.57
202512,A28420,investment,434398.83
202512,A28421,investment,84380.27
202512,A28422,investment,98829.19
202512,A28423,investment,57262.68
202512,A28424,investment,579533.01
202512,A28425,investment,754199.59
202512,A28426,lending,29249.75
202512,A28427,lending,2350.83
202512,A28428,mortgage,209957.93
202512,A28429,investment,246633.22
202512,A28430,mortgage,408173.94
202512,A28431,investment,31237.75
202512,A28432,chequing,9389.88
202512,A28433,lending,43227.24
202512,A28434,lending,1766.27
202512,A28435,card,-1159.35
202512,A28436,card,-2791.98
202512,A28437,saving,0
202512,A28438,chequing,10647.3
202512,A28439,investment,0
202512,A28440,saving,3316.39
202512,A28441,chequing,11867
202512,A28442,saving,0
202512,A28443,saving,34681.96
202512,A28444,investment,181251.84
202512,A28445,investment,200742.96
202512,A28446,investment,986882.35
202512,A28447,chequing,0
202512,A28448,card,-1198.34
202512,A28449,chequing,6311.68
202512,A28450,mortgage,113192.19
202512,A28451,investment,22782.11
202512,A28452,investment,654326.66
202512,A28453,lending,49281.06
202512,A28454,chequing,18887.45
202512,A28455,chequing,0
202512,A28456,lending,22186.35
202512,A28457,investment,975923.07
202512,A28458,saving,9649.7
202512,A28459,investment,771065.74
202512,A28460,mortgage,212093.82
202512,A28461,investment,0
202512,A28462,chequing,9987.81
202512,A28463,saving,18848.58
202512,A28464,card,-1727.13
202512,A28465,saving,6568.35
202512,A28466,chequing,451.4
202512,A28467,investment,59051.48
202512,A28468,saving,13174.17
202512,A28469,investment,56724.68
202512,A28470,investment,84942.63
202512,A28471,card,-1928.1
202512,A28472,chequing,2388.51
202512,A28473,card,-2680.62
202512,A28474,investment,510007.81
202512,A28475,card,-341.03
202512,A28476,chequing,3518.54
202512,A28477,lending,27384.31
202512,A28478,chequing,206.67
202512,A28479,investment,0
202512,A28480,lending,33958.23
202512,A28481,investment,544007.53
202512,A28482,investment,296700.47
202512,A28483,saving,0
202512,A28484,mortgage,482603.48
202512,A28485,investment,509640.6
202512,A28486,chequing,9654.35
202512,A28487,investment,453239.65
202512,A28488,investment,484893.05
202512,A28489,saving,6465.64
202512,A28490,investment,747548.09
202512,A28491,chequing,8062.65
202512,A28492,saving,17825.69
202512,A28493,chequing,9662.5
202512,A28494,investment,732445.58
202512,A28495,card,-1871.95
202512,A28496,lending,18151.87
202512,A28497,saving,15877.21
202512,A28498,chequing,13893.48
202512,A28499,investment,183236.07
202512,A28500,investment,570947.74
202512,A28501,investment,579052.21
202512,A28502,mortgage,0
202512,A28503,chequing,1463.31
202512,A28504,investment,6679.76
202512,A28505,investment,593300.64
202512,A28506,investment,799914.31
202512,A28507,investment,227111.31
202512,A28508,card,-2642.69
202512,A28509,card,0
202512,A28510,investment,13533.45
202512,A28511,chequing,10226.78
202512,A28512,chequing,6363.34
202512,A28513,investment,293478.54
202512,A28514,lending,29582.19
202512,A28515,saving,3566.64
202512,A28516,investment,24696.68
202512,A28517,investment,602167.61
202512,A28518,saving,25890.48
202512,A28519,investment,229411.65
202512,A28520,mortgage,84065.79
202512,A28521,chequing,0
202512,A28522,chequing,965.68
202512,A28523,investment,535981.49
202512,A28524,lending,31751.07
202512,A28525,investment,312193.4
202512,A28526,saving,45324.38
202512,A28527,chequing,19757.19
202512,A28528,investment,996534.23
202512,A28529,chequing,5151.45
202512,A28530,investment,798838.32
202512,A28531,chequing,12981.28
202512,A28532,chequing,5899.08
202512,A28533,investment,686620.89
202512,A28534,investment,170670.73
202512,A28535,lending,38726.07
202512,A28536,investment,0
202512,A28537,saving,1569.09
202512,A28538,chequing,5582.11
202512,A28539,investment,528276.11
202512,A28540,mortgage,281582.41
202512,A28541,investment,80777.44
202512,A28542,investment,280885.2
202512,A28543,saving,1926.86
202512,A28544,card,-197.27
202512,A28545,investment,43652.97
202512,A28546,investment,163566.1
202512,A28547,investment,0
202512,A28548,investment,950712.76
202512,A28549,chequing,11999.83
202512,A28550,lending,8335.96
202512,A28551,card,0
202512,A28552,investment,0
202512,A28553,investment,853379.73
202512,A28554,investment,70573.35
202512,A28555,card,-1259.85
202512,A28556,lending,30001.31
202512,A28557,card,-3499.96
202512,A28558,investment,379315.81
202512,A28559,investment,834851.32
202512,A28560,mortgage,456378.48
202512,A28561,chequing,109.67
202512,A28562,chequing,9041.38
202512,A28563,saving,15731.85
202512,A28564,investment,855581.68
202512,A28565,chequing,7273.24
202512,A28566,investment,563862.37
202512,A28567,chequing,9049.12
202512,A28568,investment,297623.72
202512,A28569,investment,31962.91
202512,A28570,card,0
202512,A28571,investment,49622.48
202512,A28572,chequing,6785.02
202512,A28573,investment,668520.11
202512,A28574,investment,373990.08
202512,A28575,investment,851734.88
202512,A28576,investment,946912.93
202512,A28577,investment,57663.44
202512,A28578,chequing,5895.95
202512,A28579,lending,44123.37
202512,A28580,saving,10938.35
202512,A28581,investment,144821.38
202512,A28582,lending,34800.61
202512,A28583,chequing,8205.67
202512,A28584,investment,0
202512,A28585,mortgage,416228.8
202512,A28586,investment,0
202512,A28587,investment,45228.56
202512,A28588,investment,752469.27
202512,A28589,investment,0
202512,A28590,investment,397129.08
202512,A28591,investment,474355.81
202512,A28592,investment,227872.47
202512,A28593,saving,13190.97
202512,A28594,chequing,14156.06
202512,A28595,chequing,9140.84
202512,A28596,chequing,14155.06
202512,A28597,lending,8179.01
202512,A28598,chequing,13683.8
202512,A28599,investment,652568.65
202512,A28600,chequing,9438.66
202512,A28601,lending,46868.65
202512,A28602,lending,32798.46
202512,A28603,saving,14876.99
202512,A28604,investment,92261.4
202512,A28605,lending,49574.58
202512,A28606,mortgage,420056.24
202512,A28607,investment,0
202512,A28608,saving,39868.78
202512,A28609,investment,179662.43
202512,A28610,investment,609357.58
202512,A28611,investment,568343.75
202512,A28612,chequing,5368.05
202512,A28613,investment,683445.84
202512,A28614,investment,607290.25
202512,A28615,chequing,1719.69
202512,A28616,saving,23046.14
202512,A28617,investment,0
202512,A28618,card,-1071.5
202512,A28619,card,-2636.19
202512,A28620,investment,94630.43
202512,A28621,saving,15679.88
202512,A28622,mortgage,374808.15
202512,A28623,lending,23209.48
202512,A28624,saving,12986.97
202512,A28625,card,-297.29
202512,A28626,lending,22028.6
202512,A28627,chequing,7289.65
202512,A28628,investment,19965.83
202512,A28629,investment,792368.16
202512,A28630,investment,831532.56
202512,A28631,investment,684552.08
202512,A28632,chequing,7699.78
202512,A28633,lending,6892.21
202512,A28634,investment,0
202512,A28635,investment,176014.5
202512,A28636,investment,85119.09
202512,A28637,investment,593834.73
202512,A28638,chequing,8516.5
202512,A28639,lending,16735.13
202512,A28640,lending,49013.68
202512,A28641,saving,12568.78
202512,A28642,saving,30293.54
202512,A28643,saving,32161.49
202512,A28644,investment,151253.87
202512,A28645,investment,992543.56
202512,A28646,investment,77278.78
202512,A28647,investment,314151.73
202512,A28648,investment,841945.4
202512,A28649,investment,430881.24
202512,A28650,investment,691467.19
202512,A28651,chequing,7008.57
202512,A28652,saving,8201.16
202512,A28653,lending,0
202512,A28654,saving,49740.84
202512,A28655,saving,12115.3
202512,A28656,saving,0
202512,A28657,chequing,5285.58
202512,A28658,chequing,10473.59
202512,A28659,lending,31974.35
202512,A28660,mortgage,189471.25
202512,A28661,investment,594001.63
202512,A28662,mortgage,401636.01
202512,A28663,investment,529054.23
202512,A28664,mortgage,112653.98
202512,A28665,investment,835762.68
202512,A28666,investment,741875.83
202512,A28667,investment,135495.04
202512,A28668,chequing,11835.18
202512,A28669,investment,497722.09
202512,A28670,investment,964780.03
202512,A28671,investment,242348.39
202512,A28672,chequing,8040.51
202512,A28673,investment,85580.43
202512,A28674,card,-3125.31
202512,A28675,investment,203691.8
202512,A28676,investment,346661.75
202512,A28677,investment,0
202512,A28678,saving,16988.81
202512,A28679,card,-2769.84
202512,A28680,chequing,10725.74
202512,A28681,chequing,14924.92
202512,A28682,investment,342525.59
202512,A28683,chequing,0
202512,A28684,investment,0
202512,A28685,investment,130015
202512,A28686,saving,21871.1
202512,A28687,investment,0
202512,A28688,investment,938175.38
202512,A28689,investment,0
202512,A28690,mortgage,0
202512,A28691,investment,3378.17
202512,A28692,card,0
202512,A28693,investment,868762.2
202512,A28694,mortgage,439697.28
202512,A28695,chequing,11199.79
202512,A28696,investment,814028.54
202512,A28697,investment,0
202512,A28698,investment,152266.41
202512,A28699,card,-3837.12
202512,A28700,investment,70750.8
202512,A28701,chequing,15391.44
202512,A28702,mortgage,430226.55
202512,A28703,investment,0
202512,A28704,chequing,8102.64
202512,A28705,investment,106720.74
202512,A28706,mortgage,446325.91
202512,A28707,investment,41019.14
202512,A28708,lending,36543.99
202512,A28709,chequing,9020.17
202512,A28710,investment,489772.59
202512,A28711,lending,49485.57
202512,A28712,saving,6813.97
202512,A28713,saving,19498.07
202512,A28714,card,-1420.81
202512,A28715,card,-3930.3
202512,A28716,investment,92275.57
202512,A28717,saving,11750.05
202512,A28718,investment,41834.5
202512,A28719,investment,928303.85
202512,A28720,card,-3055.21
202512,A28721,saving,4353.45
202512,A28722,chequing,14535.73
202512,A28723,investment,929697.62
202512,A28724,card,-4990.75
202512,A28725,investment,480087.26
202512,A28726,saving,4785.35
202512,A28727,card,-739.23
202512,A28728,investment,781222.11
202512,A28729,chequing,0
202512,A28730,lending,27008.23
202512,A28731,investment,50641.59
202512,A28732,investment,492512.39
202512,A28733,investment,495066.41
202512,A28734,mortgage,87652.76
202512,A28735,investment,95321.84
202512,A28736,investment,879824.75
202512,A28737,saving,17994.05
202512,A28738,chequing,17735.03
202512,A28739,investment,671908.71
202512,A28740,lending,14481.56
202512,A28741,mortgage,498694.66
202512,A28742,investment,780630.61
202512,A28743,saving,9821.33
202512,A28744,mortgage,245739.6
202512,A28745,investment,386813.21
202512,A28746,investment,343944.29
202512,A28747,card,-2880.17
202512,A28748,card,-1910.64
202512,A28749,investment,88249.46
202512,A28750,mortgage,371621.75
202512,A28751,card,-2542.16
202512,A28752,card,-3356.62
202512,A28753,investment,382685.5
202512,A28754,chequing,5505.47
202512,A28755,chequing,0
202512,A28756,investment,270248.26
202512,A28757,investment,527698.66
202512,A28758,saving,19284.42
202512,A28759,investment,947253.63
202512,A28760,investment,2259.95
202512,A28761,investment,696999.68
202512,A28762,investment,977030.45
202512,A28763,mortgage,227637.38
202512,A28764,investment,266515.73
202512,A28765,investment,0
202512,A28766,investment,452377.35
202512,A28767,investment,0
202512,A28768,card,-370.97
202512,A28769,card,-715.57
202512,A28770,investment,406902.01
202512,A28771,saving,18468.78
202512,A28772,saving,16224.62
202512,A28773,saving,18110.52
202512,A28774,card,-1673.52
202512,A28775,chequing,9838.17
202512,A28776,chequing,2077.07
202512,A28777,investment,53068.46
202512,A28778,investment,201992.17
202512,A28779,investment,48823.6
202512,A28780,investment,930481.65
202512,A28781,mortgage,186002.09
202512,A28782,investment,191523.12
202512,A28783,investment,0
202512,A28784,saving,0
202512,A28785,chequing,17936.06
202512,A28786,investment,34599.58
202512,A28787,chequing,6100.77
202512,A28788,investment,773588.32
202512,A28789,mortgage,373704.85
202512,A28790,investment,446582.04
202512,A28791,investment,34315.35
202512,A28792,chequing,9613.17
202512,A28793,saving,0
202512,A28794,mortgage,487347.23
202512,A28795,saving,8201.17
202512,A28796,card,-1102.34
202512,A28797,saving,9579.78
202512,A28798,mortgage,106382.84
202512,A28799,card,-3444.97
202512,A28800,investment,107041.46
202512,A28801,saving,12928.23
202512,A28802,investment,0
202512,A28803,investment,51001.45
202512,A28804,investment,352826.36
202512,A28805,card,-2514.52
202512,A28806,chequing,10274.25
202512,A28807,investment,989819.22
202512,A28808,investment,204211.81
202512,A28809,saving,6212.62
202512,A28810,investment,382845.24
202512,A28811,investment,254851.22
202512,A28812,card,-4299.2
202512,A28813,chequing,9856.43
202512,A28814,saving,16189.55
202512,A28815,investment,206029.44
202512,A28816,lending,29685.34
202512,A28817,lending,47152.04
202512,A28818,mortgage,122132.6
202512,A28819,saving,6310.91
202512,A28820,chequing,4018.88
202512,A28821,chequing,19566.7
202512,A28822,saving,16338.5
202512,A28823,chequing,9409.26
202512,A28824,lending,0
202512,A28825,investment,270787.73
202512,A28826,mortgage,169861.14
202512,A28827,card,-4799.71
202512,A28828,mortgage,71241.65
202512,A28829,saving,0
202512,A28830,card,-2177.61
202512,A28831,investment,887250.9
202512,A28832,card,-1649.08
202512,A28833,chequing,6623.34
202512,A28834,chequing,12229.28
202512,A28835,mortgage,244850.34
202512,A28836,investment,0
202512,A28837,chequing,0
202512,A28838,investment,0
202512,A28839,chequing,12451.81
202512,A28840,saving,19028.54
202512,A28841,chequing,671.1
202512,A28842,saving,17675.51
202512,A28843,chequing,8846.4
202512,A28844,investment,0
202512,A28845,investment,29846.38
202512,A28846,investment,0
202512,A28847,investment,846493.04
202512,A28848,saving,34443.41
202512,A28849,saving,8445.35
202512,A28850,investment,285219.83
202512,A28851,chequing,14017.02
202512,A28852,chequing,946.65
202512,A28853,investment,110325.73
202512,A28854,mortgage,346542.28
202512,A28855,saving,0
202512,A28856,investment,0
202512,A28857,investment,926269.6
202512,A28858,investment,686090.08
202512,A28859,investment,491268.85
202512,A28860,saving,12119.66
202512,A28861,investment,16520.56
202512,A28862,investment,762787.75
202512,A28863,investment,776968.02
202512,A28864,investment,301939.63
202512,A28865,saving,8437.29
202512,A28866,mortgage,0
202512,A28867,investment,345383.79
202512,A28868,investment,0
202512,A28869,investment,635802.8
202512,A28870,investment,833787.84
202512,A28871,lending,7610.73
202512,A28872,card,-4579.34
202512,A28873,chequing,4953.26
202512,A28874,saving,11782.79
202512,A28875,investment,2993.75
202512,A28876,investment,461049.92
202512,A28877,chequing,6507.64
202512,A28878,investment,859350.76
202512,A28879,investment,37820.89
202512,A28880,investment,972360.89
202512,A28881,investment,102322.8
202512,A28882,mortgage,496666.62
202512,A28883,lending,15822.31
202512,A28884,chequing,9896.41
202512,A28885,lending,2246.44
202512,A28886,lending,38435.52
202512,A28887,investment,1078.6
202512,A28888,investment,740467.27
202512,A28889,lending,32305.2
202512,A28890,saving,2050.92
202512,A28891,investment,545530.74
202512,A28892,chequing,17067.16
202512,A28893,chequing,434.23
202512,A28894,saving,1303.56
202512,A28895,mortgage,399553.43
202512,A28896,investment,655369.77
202512,A28897,chequing,5490.29
202512,A28898,chequing,4414.73
202512,A28899,investment,419610.64
202512,A28900,investment,459565.55
202512,A28901,investment,398743.3
202512,A28902,investment,17767.14
202512,A28903,investment,712994.84
202512,A28904,saving,6031.58
202512,A28905,chequing,0
202512,A28906,saving,1136.41
202512,A28907,chequing,18032.4
202512,A28908,investment,523499.45
202512,A28909,investment,849251.32
202512,A28910,saving,17652.33
202512,A28911,mortgage,179866.15
202512,A28912,investment,20584.14
202512,A28913,saving,16772.08
202512,A28914,investment,755301.57
202512,A28915,investment,777965.51
202512,A28916,lending,29116.23
202512,A28917,chequing,9292.14
202512,A28918,saving,19391.12
202512,A28919,investment,959557.62
202512,A28920,card,0
202512,A28921,investment,969316.88
202512,A28922,chequing,5890.9
202512,A28923,investment,98504.34
202512,A28924,card,-4938.77
202512,A28925,card,-3320.4
202512,A28926,card,0
202512,A28927,chequing,1229.9
202512,A28928,investment,146278.56
202512,A28929,saving,26264.84
202512,A28930,investment,20978.35
202512,A28931,saving,9201.39
202512,A28932,chequing,19901.21
202512,A28933,mortgage,93545.08
202512,A28934,lending,27546.81
202512,A28935,saving,27696.72
202512,A28936,investment,343158.26
202512,A28937,card,-3463.64
202512,A28938,investment,562216.23
202512,A28939,chequing,8011.47
202512,A28940,investment,262957.55
202512,A28941,mortgage,130644.26
202512,A28942,chequing,9869.61
202512,A28943,investment,652807.45
202512,A28944,card,-1472.6
202512,A28945,investment,878825.27
202512,A28946,investment,883788.39
202512,A28947,investment,93930.91
202512,A28948,saving,8513.51
202512,A28949,saving,0
202512,A28950,investment,151499.36
202512,A28951,saving,41629.51
202512,A28952,card,-3122.73
202512,A28953,chequing,5894.33
202512,A28954,investment,654053.91
202512,A28955,investment,619183.33
202512,A28956,investment,318533.37
202512,A28957,mortgage,481259.02
202512,A28958,investment,330136.68
202512,A28959,mortgage,467259.4
202512,A28960,lending,34838.32
202512,A28961,chequing,7870.54
202512,A28962,investment,641678.74
202512,A28963,chequing,9201.42
202512,A28964,investment,15206.23
202512,A28965,investment,669749.38
202512,A28966,lending,11537.48
202512,A28967,investment,860623.96
202512,A28968,investment,322988.09
202512,A28969,card,-4689.33
202512,A28970,mortgage,193170.86
202512,A28971,chequing,18014.49
202512,A28972,investment,943385.37
202512,A28973,investment,45022.07
202512,A28974,lending,45234.42
202512,A28975,saving,17827.22
202512,A28976,card,-4311.55
202512,A28977,lending,4211.81
202512,A28978,mortgage,135540.11
202512,A28979,investment,134779.22
202512,A28980,saving,2252.62
202512,A28981,card,-1035.81
202512,A28982,investment,50010.19
202512,A28983,saving,24932.21
202512,A28984,investment,352552.18
202512,A28985,investment,680200.67
202512,A28986,investment,0
202512,A28987,investment,472095.51
202512,A28988,investment,24922.18
202512,A28989,card,-2408.15
202512,A28990,lending,10989.78
202512,A28991,chequing,2484.42
202512,A28992,lending,22450.9
202512,A28993,mortgage,459146.79
202512,A28994,investment,130314.32
202512,A28995,card,-4481.57
202512,A28996,investment,577495.32
202512,A28997,saving,6891.74
202512,A28998,saving,8454.8
202512,A28999,investment,34398.39
202512,A29000,investment,742102.05
202512,A29001,investment,144087.82
202512,A29002,saving,12625.42
202512,A29003,chequing,9554.71
202512,A29004,chequing,9442.96
202512,A29005,saving,17136.4
202512,A29006,lending,0
202512,A29007,chequing,5422.44
202512,A29008,investment,465056.62
202512,A29009,mortgage,422620.33
202512,A29010,investment,490486.34
202512,A29011,investment,239529.58
202512,A29012,investment,296856.38
202512,A29013,investment,6928.43
202512,A29014,card,-4000.48
202512,A29015,investment,82878.65
202512,A29016,chequing,14077.91
202512,A29017,chequing,0
202512,A29018,investment,61268.54
202512,A29019,chequing,7489.16
202512,A29020,investment,987882.88
202512,A29021,investment,599501.32
202512,A29022,investment,73929.65
202512,A29023,card,-882.59
202512,A29024,chequing,9189.16
202512,A29025,saving,1506.69
202512,A29026,investment,201021.34
202512,A29027,investment,643932.55
202512,A29028,investment,700280.02
202512,A29029,chequing,12748.53
202512,A29030,lending,32010.11
202512,A29031,investment,681168.37
202512,A29032,investment,808291.28
202512,A29033,investment,856633.69
202512,A29034,investment,934760.27
202512,A29035,chequing,5345.99
202512,A29036,saving,898
202512,A29037,investment,177759.27
202512,A29038,investment,609800.29
202512,A29039,investment,336627.71
202512,A29040,card,-4183.45
202512,A29041,investment,0
202512,A29042,chequing,12746.78
202512,A29043,chequing,17839.57
202512,A29044,saving,42704.83
202512,A29045,chequing,2062.36
202512,A29046,mortgage,87715.89
202512,A29047,investment,960658.7
202512,A29048,chequing,8001
202512,A29049,investment,45498.97
202512,A29050,chequing,9671.99
202512,A29051,investment,87962.12
202512,A29052,chequing,14840.77
202512,A29053,saving,21030.19
202512,A29054,lending,41031.03
202512,A29055,saving,30844.62
202512,A29056,investment,62021.57
202512,A29057,investment,77933.54
202512,A29058,investment,0
202512,A29059,mortgage,115045.65
202512,A29060,chequing,8933.07
202512,A29061,lending,0
202512,A29062,investment,0
202512,A29063,chequing,6228.86
202512,A29064,investment,689302.65
202512,A29065,chequing,111.22
202512,A29066,chequing,9149.91
202512,A29067,chequing,7169.74
202512,A29068,chequing,1910.71
202512,A29069,chequing,15512.91
202512,A29070,chequing,3909.91
202512,A29071,saving,48074.17
202512,A29072,investment,392047.32
202512,A29073,investment,904209.49
202512,A29074,chequing,7771.96
202512,A29075,mortgage,75412.73
202512,A29076,investment,662024.49
202512,A29077,chequing,14258.62
202512,A29078,lending,44497.04
202512,A29079,investment,574127.56
202512,A29080,saving,3659.08
202512,A29081,investment,946006.52
202512,A29082,saving,16459.57
202512,A29083,chequing,8049.52
202512,A29084,investment,612676.75
202512,A29085,card,-3870.88
202512,A29086,card,-3384.17
202512,A29087,mortgage,364390.68
202512,A29088,chequing,8630.4
202512,A29089,investment,832437.41
202512,A29090,investment,771336.45
202512,A29091,investment,471959.7
202512,A29092,card,-4527.1
202512,A29093,card,-282.14
202512,A29094,chequing,7337.48
202512,A29095,investment,359885.67
202512,A29096,saving,18540.13
202512,A29097,investment,0
202512,A29098,investment,0
202512,A29099,mortgage,454356.92
202512,A29100,investment,806141.98
202512,A29101,chequing,8743.88
202512,A29102,card,-2928.71
202512,A29103,investment,808116.9
202512,A29104,investment,922304.92
202512,A29105,card,0
202512,A29106,saving,2737.57
202512,A29107,card,0
202512,A29108,mortgage,410557.47
202512,A29109,investment,0
202512,A29110,investment,127986.07
202512,A29111,investment,934903.27
202512,A29112,investment,291760.29
202512,A29113,investment,704271.03
202512,A29114,mortgage,344373.06
202512,A29115,investment,88890.52
202512,A29116,chequing,7134.34
202512,A29117,chequing,9253.88
202512,A29118,investment,603559.43
202512,A29119,investment,83338.86
202512,A29120,lending,36357.23
202512,A29121,chequing,8183.91
202512,A29122,mortgage,294088.47
202512,A29123,chequing,14257.95
202512,A29124,investment,352488.64
202512,A29125,chequing,19566.58
202512,A29126,chequing,11116.76
202512,A29127,investment,704922.03
202512,A29128,mortgage,64640.6
202512,A29129,investment,25194.39
202512,A29130,investment,272393.16
202512,A29131,chequing,7920.83
202512,A29132,investment,942765.07
202512,A29133,investment,431549.69
202512,A29134,investment,910793.92
202512,A29135,card,-4265.52
202512,A29136,investment,791271.35
202512,A29137,saving,7809.75
202512,A29138,chequing,8599.7
202512,A29139,saving,19553.91
202512,A29140,saving,5294.14
202512,A29141,investment,741745.8
202512,A29142,saving,38183.02
202512,A29143,investment,64601.73
202512,A29144,investment,655143.08
202512,A29145,card,0
202512,A29146,investment,385785.55
202512,A29147,mortgage,87273.2
202512,A29148,card,-4247.21
202512,A29149,chequing,224.4
202512,A29150,chequing,6381.64
202512,A29151,investment,82259.26
202512,A29152,chequing,4835.86
202512,A29153,investment,554712.47
202512,A29154,investment,623776.69
202512,A29155,mortgage,297510.17
202512,A29156,lending,44934.97
202512,A29157,mortgage,265812.47
202512,A29158,mortgage,371521.34
202512,A29159,investment,0
202512,A29160,investment,367174.35
202512,A29161,saving,31021.18
202512,A29162,saving,632.83
202512,A29163,card,-495.24
202512,A29164,investment,28928.64
202512,A29165,investment,934603.25
202512,A29166,card,-543.41
202512,A29167,investment,80466.56
202512,A29168,lending,0
202512,A29169,card,-4652.97
202512,A29170,saving,7326.95
202512,A29171,lending,8098.38
202512,A29172,investment,149267.79
202512,A29173,saving,8239.92
202512,A29174,investment,0
202512,A29175,saving,2560.59
202512,A29176,saving,11131.65
202512,A29177,investment,75962.2
202512,A29178,card,-2398.69
202512,A29179,mortgage,466780.43
202512,A29180,investment,0
202512,A29181,investment,633629.44
202512,A29182,saving,0
202512,A29183,investment,555702.29
202512,A29184,saving,13774.61
202512,A29185,chequing,10433.65
202512,A29186,investment,578884.83
202512,A29187,mortgage,263493.2
202512,A29188,investment,659647.74
202512,A29189,card,-1909.55
202512,A29190,chequing,15051.33
202512,A29191,saving,10178.14
202512,A29192,saving,12618.87
202512,A29193,saving,12758.2
202512,A29194,saving,1342.6
202512,A29195,chequing,0
202512,A29196,investment,970335.46
202512,A29197,investment,86655.55
202512,A29198,chequing,6747.85
202512,A29199,chequing,0
202512,A29200,investment,862904.51
202512,A29201,chequing,9072.47
202512,A29202,mortgage,196932.37
202512,A29203,investment,167192.18
202512,A29204,investment,169592.56
202512,A29205,investment,69212.54
202512,A29206,investment,250933.98
202512,A29207,saving,2128.13
202512,A29208,investment,791578.66
202512,A29209,mortgage,55097.51
202512,A29210,investment,833907.08
202512,A29211,card,-154.22
202512,A29212,investment,0
202512,A29213,lending,47722.23
202512,A29214,lending,17674.06
202512,A29215,lending,48679.71
202512,A29216,mortgage,123122.15
202512,A29217,chequing,4681.45
202512,A29218,investment,968339.64
202512,A29219,chequing,9023.98
202512,A29220,card,-2742.36
202512,A29221,investment,413070.41
202512,A29222,mortgage,82362.91
202512,A29223,investment,757155.48
202512,A29224,card,-1287.36
202512,A29225,mortgage,86335.54
202512,A29226,saving,0
202512,A29227,mortgage,170814.28
202512,A29228,chequing,11846.05
202512,A29229,mortgage,422062.08
202512,A29230,saving,14162.12
202512,A29231,investment,578021.91
202512,A29232,investment,55960.47
202512,A29233,saving,10188.7
202512,A29234,mortgage,458549.88
202512,A29235,investment,3471.89
202512,A29236,card,-360.09
202512,A29237,saving,17735.93
202512,A29238,chequing,0
202512,A29239,chequing,18170.49
202512,A29240,investment,37809.31
202512,A29241,chequing,9531.78
202512,A29242,investment,30317.03
202512,A29243,saving,6745.15
202512,A29244,investment,216916.75
202512,A29245,investment,488863.73
202512,A29246,investment,965050.5
202512,A29247,saving,43623.22
202512,A29248,mortgage,357356.4
202512,A29249,investment,670328.01
202512,A29250,mortgage,0
202512,A29251,lending,0
202512,A29252,investment,465528.74
