YYYYMM,ACCOUNT_ID,CLIENT_ID
202512,A24371,C07478
202512,A24371,C09525
202512,A24372,C01976
202512,A24373,C00714
202512,A24374,C08378
202512,A24375,C06236
202512,A24376,C05660
202512,A24376,C08527
202512,A24376,C04711
202512,A24377,C00589
202512,A24377,C02971
202512,A24378,C02617
202512,A24379,C05626
202512,A24379,C03411
202512,A24380,C02988
202512,A24380,C00285
202512,A24381,C02830
202512,A24381,C07119
202512,A24382,C09839
202512,A24382,C03491
202512,A24382,C00173
202512,A24383,C02315
202512,A24383,C09507
202512,A24384,C02023
202512,A24384,C01906
202512,A24385,C05070
202512,A24386,C08146
202512,A24387,C03766
202512,A24387,C03090
202512,A24387,C07087
202512,A24388,C09020
202512,A24389,C03802
202512,A24389,C03757
202512,A24390,C05740
202512,A24390,C06801
202512,A24390,C01495
202512,A24391,C06640
202512,A24391,C02583
202512,A24391,C07140
202512,A24392,C00308
202512,A24393,C04726
202512,A24393,C00525
202512,A24394,C02693
202512,A24394,C03719
202512,A24395,C08180
202512,A24396,C08898
202512,A24396,C02156
202512,A24397,C04838
202512,A24398,C06146
202512,A24399,C08462
202512,A24400,C03233
202512,A24400,C01266
202512,A24401,C09971
202512,A24401,C06134
202512,A24402,C02249
202512,A24403,C08579
202512,A24404,C05117
202512,A24404,C02895
202512,A24404,C00841
202512,A24405,C02281
202512,A24405,C09783
202512,A24405,C07598
202512,A24406,C07519
202512,A24407,C05561
202512,A24407,C08860
202512,A24408,C04197
202512,A24408,C02181
202512,A24409,C02247
202512,A24409,C01876
202512,A24410,C02197
202512,A24410,C09701
202512,A24410,C05120
202512,A24411,C06479
202512,A24411,C02036
202512,A24411,C04198
202512,A24412,C07489
202512,A24412,C09395
202512,A24412,C07293
202512,A24413,C08147
202512,A24413,C08880
202512,A24413,C08797
202512,A24414,C01997
202512,A24414,C08803
202512,A24414,C08175
202512,A24415,C06024
202512,A24415,C09138
202512,A24416,C04999
202512,A24416,C09489
202512,A24416,C06818
202512,A24417,C01797
202512,A24418,C08438
202512,A24418,C07119
202512,A24419,C02241
202512,A24420,C06050
202512,A24421,C01460
202512,A24422,C06082
202512,A24422,C04769
202512,A24423,C01558
202512,A24424,C01592
202512,A24424,C04850
202512,A24425,C07791
202512,A24426,C04549
202512,A24427,C03736
202512,A24427,C04667
202512,A24428,C01381
202512,A24428,C07569
202512,A24429,C06481
202512,A24429,C08256
202512,A24430,C02853
202512,A24431,C01520
202512,A24431,C01854
202512,A24431,C06492
202512,A24432,C04822
202512,A24433,C04501
202512,A24433,C07140
202512,A24433,C01873
202512,A24434,C08134
202512,A24434,C07908
202512,A24435,C08427
202512,A24436,C09427
202512,A24437,C09367
202512,A24437,C01178
202512,A24438,C07625
202512,A24438,C01311
202512,A24439,C03566
202512,A24440,C09966
202512,A24441,C08364
202512,A24442,C02066
202512,A24442,C05582
202512,A24442,C09419
202512,A24443,C01270
202512,A24443,C05078
202512,A24443,C08911
202512,A24444,C06571
202512,A24445,C03892
202512,A24445,C05224
202512,A24446,C06368
202512,A24446,C06749
202512,A24446,C04398
202512,A24447,C00071
202512,A24447,C05232
202512,A24448,C05585
202512,A24448,C06041
202512,A24449,C00364
202512,A24449,C05757
202512,A24450,C04340
202512,A24451,C06906
202512,A24452,C03200
202512,A24453,C05712
202512,A24454,C04197
202512,A24455,C09569
202512,A24456,C02652
202512,A24456,C00323
202512,A24457,C09918
202512,A24458,C06259
202512,A24458,C03125
202512,A24459,C02573
202512,A24459,C04646
202512,A24460,C03362
202512,A24460,C07044
202512,A24461,C02348
202512,A24461,C06591
202512,A24462,C05785
202512,A24463,C04232
202512,A24463,C04651
202512,A24464,C00232
202512,A24465,C01017
202512,A24465,C09321
202512,A24466,C01014
202512,A24466,C07027
202512,A24467,C05040
202512,A24468,C00176
202512,A24469,C00514
202512,A24470,C07291
202512,A24470,C04830
202512,A24471,C05905
202512,A24472,C03408
202512,A24472,C07490
202512,A24473,C00482
202512,A24473,C01592
202512,A24474,C02986
202512,A24475,C06889
202512,A24475,C08586
202512,A24475,C02450
202512,A24476,C06964
202512,A24476,C03877
202512,A24477,C05570
202512,A24477,C07265
202512,A24478,C01693
202512,A24478,C09672
202512,A24479,C07265
202512,A24479,C00757
202512,A24479,C02685
202512,A24480,C00289
202512,A24480,C05395
202512,A24481,C07485
202512,A24481,C03809
202512,A24482,C09084
202512,A24483,C01573
202512,A24483,C02523
202512,A24483,C08434
202512,A24484,C05745
202512,A24484,C01546
202512,A24484,C01222
202512,A24485,C04283
202512,A24485,C07187
202512,A24486,C01486
202512,A24486,C03564
202512,A24486,C02350
202512,A24487,C01731
202512,A24488,C00251
202512,A24489,C06376
202512,A24490,C02498
202512,A24490,C04326
202512,A24490,C00523
202512,A24491,C00797
202512,A24492,C07575
202512,A24492,C03526
202512,A24492,C02154
202512,A24493,C03144
202512,A24494,C05639
202512,A24494,C04211
202512,A24494,C01455
202512,A24495,C07421
202512,A24495,C08303
202512,A24496,C09455
202512,A24496,C02709
202512,A24496,C03511
202512,A24497,C00143
202512,A24497,C06407
202512,A24498,C09205
202512,A24498,C02241
202512,A24499,C02303
202512,A24499,C05847
202512,A24499,C06522
202512,A24500,C04718
202512,A24500,C05967
202512,A24501,C01288
202512,A24502,C03016
202512,A24502,C07799
202512,A24503,C01274
202512,A24503,C03493
202512,A24503,C00962
202512,A24504,C02479
202512,A24505,C02496
202512,A24505,C06305
202512,A24506,C07941
202512,A24506,C08071
202512,A24507,C04439
202512,A24507,C02159
202512,A24508,C07293
202512,A24508,C09338
202512,A24508,C05980
202512,A24509,C09262
202512,A24509,C09909
202512,A24510,C01655
202512,A24510,C03594
202512,A24510,C01943
202512,A24511,C04713
202512,A24511,C08980
202512,A24512,C08845
202512,A24513,C03604
202512,A24513,C09486
202512,A24514,C04672
202512,A24514,C02879
202512,A24515,C03552
202512,A24515,C06928
202512,A24515,C04416
202512,A24516,C04339
202512,A24516,C09892
202512,A24516,C00739
202512,A24517,C03402
202512,A24517,C09217
202512,A24518,C00060
202512,A24518,C04357
202512,A24519,C06513
202512,A24520,C07146
202512,A24520,C09956
202512,A24521,C07021
202512,A24521,C09808
202512,A24521,C07469
202512,A24522,C03890
202512,A24522,C00675
202512,A24523,C02679
202512,A24524,C06689
202512,A24524,C01370
202512,A24524,C08953
202512,A24525,C02956
202512,A24526,C08941
202512,A24526,C05870
202512,A24527,C02330
202512,A24527,C08503
202512,A24528,C07549
202512,A24528,C02243
202512,A24529,C07936
202512,A24530,C03163
202512,A24531,C01302
202512,A24531,C01572
202512,A24532,C05247
202512,A24532,C06553
202512,A24533,C09231
202512,A24533,C05514
202512,A24534,C05309
202512,A24534,C05445
202512,A24535,C02810
202512,A24535,C06450
202512,A24535,C02557
202512,A24536,C00033
202512,A24536,C01527
202512,A24537,C04762
202512,A24538,C07383
202512,A24538,C08358
202512,A24538,C05044
202512,A24539,C05318
202512,A24539,C07732
202512,A24540,C03486
202512,A24540,C06178
202512,A24540,C07758
202512,A24541,C07244
202512,A24542,C01695
202512,A24542,C08445
202512,A24543,C05890
202512,A24544,C04688
202512,A24544,C05480
202512,A24545,C07336
202512,A24545,C07395
202512,A24545,C02163
202512,A24546,C01944
202512,A24547,C08359
202512,A24547,C02886
202512,A24547,C00013
202512,A24548,C09410
202512,A24549,C06190
202512,A24550,C02750
202512,A24550,C09719
202512,A24550,C05586
202512,A24551,C02526
202512,A24552,C09617
202512,A24553,C05005
202512,A24554,C07804
202512,A24554,C04612
202512,A24555,C02314
202512,A24555,C02093
202512,A24556,C01478
202512,A24556,C08939
202512,A24557,C05998
202512,A24558,C02015
202512,A24558,C09552
202512,A24558,C04351
202512,A24559,C06506
202512,A24559,C06196
202512,A24559,C08737
202512,A24560,C06656
202512,A24560,C07179
202512,A24561,C07032
202512,A24561,C01034
202512,A24562,C09072
202512,A24563,C01541
202512,A24563,C02895
202512,A24564,C06211
202512,A24564,C04619
202512,A24564,C03223
202512,A24565,C06831
202512,A24566,C04271
202512,A24566,C01187
202512,A24566,C06158
202512,A24567,C02789
202512,A24567,C03694
202512,A24567,C07870
202512,A24568,C02246
202512,A24568,C01148
202512,A24568,C02034
202512,A24569,C02093
202512,A24569,C08915
202512,A24569,C07886
202512,A24570,C02201
202512,A24571,C03861
202512,A24571,C00146
202512,A24571,C03014
202512,A24572,C03317
202512,A24572,C05143
202512,A24572,C03309
202512,A24573,C03382
202512,A24573,C01696
202512,A24573,C00331
202512,A24574,C04489
202512,A24574,C03790
202512,A24575,C05971
202512,A24575,C00998
202512,A24576,C09555
202512,A24577,C05015
202512,A24577,C00709
202512,A24578,C07155
202512,A24578,C04039
202512,A24578,C08661
202512,A24579,C05677
202512,A24580,C01825
202512,A24580,C01729
202512,A24581,C07110
202512,A24582,C02921
202512,A24582,C03505
202512,A24583,C02082
202512,A24584,C01761
202512,A24585,C00088
202512,A24586,C09942
202512,A24587,C05572
202512,A24587,C00333
202512,A24587,C03856
202512,A24588,C02676
202512,A24588,C03746
202512,A24588,C04085
202512,A24589,C00088
202512,A24589,C04093
202512,A24590,C00957
202512,A24590,C04612
202512,A24591,C07114
202512,A24591,C07596
202512,A24592,C02828
202512,A24592,C01446
202512,A24593,C00557
202512,A24593,C02793
202512,A24594,C02323
202512,A24595,C03916
202512,A24596,C01503
202512,A24596,C08663
202512,A24596,C02700
202512,A24597,C00365
202512,A24598,C05147
202512,A24598,C06492
202512,A24599,C07288
202512,A24599,C03674
202512,A24599,C03194
202512,A24600,C07178
202512,A24600,C02933
202512,A24600,C00473
202512,A24601,C07601
202512,A24601,C03456
202512,A24602,C08727
202512,A24602,C03889
202512,A24603,C01218
202512,A24603,C01047
202512,A24604,C04495
202512,A24605,C03659
202512,A24606,C04672
202512,A24606,C05437
202512,A24606,C07338
202512,A24607,C06743
202512,A24608,C04895
202512,A24609,C04734
202512,A24610,C00224
202512,A24611,C09768
202512,A24612,C01722
202512,A24612,C02278
202512,A24613,C05801
202512,A24613,C05219
202512,A24614,C08738
202512,A24614,C02939
202512,A24615,C01959
202512,A24615,C01072
202512,A24615,C07657
202512,A24616,C01518
202512,A24617,C02253
202512,A24618,C02996
202512,A24619,C07732
202512,A24619,C02931
202512,A24620,C01312
202512,A24620,C00326
202512,A24621,C02498
202512,A24621,C09729
202512,A24622,C04320
202512,A24623,C00558
202512,A24623,C04778
202512,A24624,C07028
202512,A24625,C08110
202512,A24625,C02648
202512,A24625,C01971
202512,A24626,C01115
202512,A24626,C06513
202512,A24626,C04085
202512,A24627,C04751
202512,A24627,C05626
202512,A24628,C04296
202512,A24628,C02849
202512,A24629,C03440
202512,A24630,C04727
202512,A24631,C05064
202512,A24631,C07733
202512,A24632,C05874
202512,A24632,C07637
202512,A24632,C02352
202512,A24633,C04635
202512,A24633,C00593
202512,A24634,C09591
202512,A24634,C07502
202512,A24635,C00498
202512,A24635,C09948
202512,A24635,C03533
202512,A24636,C00170
202512,A24636,C01581
202512,A24637,C02700
202512,A24637,C04735
202512,A24638,C01467
202512,A24638,C03827
202512,A24639,C08897
202512,A24639,C07612
202512,A24640,C01138
202512,A24640,C06894
202512,A24641,C03948
202512,A24641,C08360
202512,A24642,C03673
202512,A24642,C00549
202512,A24643,C07204
202512,A24643,C02991
202512,A24643,C04277
202512,A24644,C05669
202512,A24645,C01719
202512,A24645,C02467
202512,A24645,C08203
202512,A24646,C02297
202512,A24647,C01617
202512,A24648,C01495
202512,A24649,C07552
202512,A24649,C08900
202512,A24650,C07384
202512,A24650,C07306
202512,A24651,C08161
202512,A24652,C07866
202512,A24652,C09272
202512,A24653,C01667
202512,A24653,C02495
202512,A24653,C07948
202512,A24654,C08782
202512,A24654,C00232
202512,A24655,C09150
202512,A24655,C04615
202512,A24656,C03497
202512,A24656,C00775
202512,A24657,C02460
202512,A24658,C09954
202512,A24658,C03672
202512,A24659,C07181
202512,A24659,C08574
202512,A24660,C02874
202512,A24660,C01422
202512,A24660,C06630
202512,A24661,C06926
202512,A24661,C09887
202512,A24662,C00254
202512,A24662,C03304
202512,A24663,C08623
202512,A24664,C01195
202512,A24664,C03443
202512,A24665,C03402
202512,A24666,C08895
202512,A24666,C04637
202512,A24666,C01738
202512,A24667,C00448
202512,A24668,C06063
202512,A24669,C07918
202512,A24670,C00920
202512,A24670,C04445
202512,A24671,C03352
202512,A24672,C00731
202512,A24672,C06010
202512,A24672,C07353
202512,A24673,C08841
202512,A24674,C01163
202512,A24674,C08924
202512,A24675,C03993
202512,A24676,C03615
202512,A24677,C06237
202512,A24677,C04478
202512,A24677,C08129
202512,A24678,C05759
202512,A24679,C09351
202512,A24679,C07836
202512,A24680,C09462
202512,A24680,C09105
202512,A24680,C04862
202512,A24681,C01480
202512,A24681,C00931
202512,A24682,C04596
202512,A24682,C03838
202512,A24683,C05193
202512,A24683,C03774
202512,A24683,C02538
202512,A24684,C01617
202512,A24685,C09040
202512,A24685,C05971
202512,A24686,C03186
202512,A24687,C03202
202512,A24687,C06842
202512,A24687,C03415
202512,A24688,C00006
202512,A24688,C08536
202512,A24689,C09384
202512,A24689,C01906
202512,A24689,C04728
202512,A24690,C05874
202512,A24691,C05165
202512,A24692,C07388
202512,A24692,C04372
202512,A24692,C00426
202512,A24693,C08684
202512,A24694,C01328
202512,A24695,C08100
202512,A24695,C09326
202512,A24695,C07687
202512,A24696,C00868
202512,A24696,C01536
202512,A24697,C06411
202512,A24697,C04467
202512,A24698,C04810
202512,A24699,C02754
202512,A24699,C07105
202512,A24700,C04260
202512,A24701,C07948
202512,A24702,C00451
202512,A24703,C03095
202512,A24703,C09462
202512,A24704,C06747
202512,A24704,C06348
202512,A24704,C00185
202512,A24705,C09276
202512,A24705,C05765
202512,A24705,C07277
202512,A24706,C04673
202512,A24706,C05103
202512,A24707,C09502
202512,A24708,C02745
202512,A24708,C00085
202512,A24708,C06277
202512,A24709,C00788
202512,A24710,C01624
202512,A24710,C05422
202512,A24710,C02066
202512,A24711,C00980
202512,A24712,C07674
202512,A24713,C09027
202512,A24714,C06479
202512,A24715,C00293
202512,A24715,C05094
202512,A24715,C06782
202512,A24716,C03263
202512,A24717,C06462
202512,A24717,C01644
202512,A24718,C08244
202512,A24719,C06458
202512,A24719,C04841
202512,A24719,C08771
202512,A24720,C04964
202512,A24720,C06684
202512,A24720,C02076
202512,A24721,C02894
202512,A24722,C00164
202512,A24723,C04163
202512,A24723,C03485
202512,A24724,C01850
202512,A24724,C09516
202512,A24725,C09400
202512,A24725,C07409
202512,A24726,C01908
202512,A24726,C06533
202512,A24727,C06835
202512,A24728,C08186
202512,A24728,C00353
202512,A24728,C06331
202512,A24729,C04214
202512,A24730,C08390
202512,A24730,C00026
202512,A24731,C07929
202512,A24732,C03652
202512,A24733,C06661
202512,A24733,C03644
202512,A24734,C04160
202512,A24734,C09982
202512,A24735,C03134
202512,A24736,C05678
202512,A24736,C02207
202512,A24736,C07695
202512,A24737,C09467
202512,A24737,C01273
202512,A24738,C04852
202512,A24738,C06664
202512,A24739,C08796
202512,A24740,C00706
202512,A24740,C04095
202512,A24740,C03621
202512,A24741,C03941
202512,A24741,C09987
202512,A24742,C04244
202512,A24742,C02242
202512,A24743,C09536
202512,A24744,C00105
202512,A24744,C03490
202512,A24744,C04452
202512,A24745,C00235
202512,A24745,C04715
202512,A24746,C00509
202512,A24747,C09035
202512,A24747,C06782
202512,A24748,C03682
202512,A24748,C03677
202512,A24749,C03663
202512,A24750,C08027
202512,A24751,C08371
202512,A24751,C03756
202512,A24751,C03306
202512,A24752,C02760
202512,A24752,C05520
202512,A24752,C09644
202512,A24753,C00368
202512,A24753,C00525
202512,A24754,C09727
202512,A24755,C01075
202512,A24755,C01304
202512,A24755,C09923
202512,A24756,C06252
202512,A24756,C03070
202512,A24756,C01049
202512,A24757,C07616
202512,A24757,C00922
202512,A24758,C06379
202512,A24758,C03058
202512,A24758,C08041
202512,A24759,C07361
202512,A24759,C02329
202512,A24760,C06180
202512,A24760,C00838
202512,A24760,C06454
202512,A24761,C04236
202512,A24761,C01104
202512,A24762,C04999
202512,A24762,C00449
202512,A24763,C06469
202512,A24763,C02859
202512,A24764,C02798
202512,A24764,C04874
202512,A24765,C07707
202512,A24765,C06190
202512,A24766,C00749
202512,A24766,C02664
202512,A24766,C03687
202512,A24767,C08258
202512,A24767,C07930
202512,A24768,C03893
202512,A24769,C02711
202512,A24769,C07900
202512,A24770,C01685
202512,A24770,C07461
202512,A24770,C04819
202512,A24771,C01060
202512,A24771,C06267
202512,A24771,C04947
202512,A24772,C03716
202512,A24773,C09393
202512,A24774,C08042
202512,A24775,C07715
202512,A24775,C01735
202512,A24776,C08499
202512,A24776,C05773
202512,A24777,C06723
202512,A24777,C05103
202512,A24777,C02710
202512,A24778,C00646
202512,A24778,C01439
202512,A24779,C06967
202512,A24780,C05514
202512,A24780,C00516
202512,A24781,C08111
202512,A24781,C01499
202512,A24782,C06319
202512,A24783,C07115
202512,A24783,C06723
202512,A24784,C02255
202512,A24785,C06937
202512,A24785,C02821
202512,A24785,C07293
202512,A24786,C03971
202512,A24786,C05784
202512,A24786,C05090
202512,A24787,C06977
202512,A24787,C02160
202512,A24788,C08393
202512,A24788,C00589
202512,A24789,C02883
202512,A24789,C06024
202512,A24789,C03417
202512,A24790,C04208
202512,A24790,C02619
202512,A24791,C01074
202512,A24791,C03919
202512,A24792,C06406
202512,A24792,C07680
202512,A24792,C07442
202512,A24793,C05950
202512,A24793,C00823
202512,A24794,C02789
202512,A24795,C08302
202512,A24795,C09552
202512,A24796,C09609
202512,A24797,C03120
202512,A24798,C04949
202512,A24799,C06140
202512,A24799,C07199
202512,A24800,C09607
202512,A24800,C04821
202512,A24801,C02357
202512,A24801,C03638
202512,A24801,C03024
202512,A24802,C03371
202512,A24803,C07514
202512,A24803,C09920
202512,A24804,C04752
202512,A24804,C05924
202512,A24805,C03223
202512,A24806,C02533
202512,A24807,C07898
202512,A24807,C07333
202512,A24808,C03954
202512,A24808,C05444
202512,A24809,C00782
202512,A24810,C02154
202512,A24811,C03745
202512,A24811,C07372
202512,A24811,C04884
202512,A24812,C06428
202512,A24812,C06950
202512,A24813,C04940
202512,A24813,C00352
202512,A24813,C04775
202512,A24814,C07970
202512,A24814,C02761
202512,A24815,C06032
202512,A24815,C05205
202512,A24815,C01435
202512,A24816,C02675
202512,A24816,C08385
202512,A24816,C01680
202512,A24817,C01728
202512,A24818,C09728
202512,A24818,C03961
202512,A24819,C00762
202512,A24819,C03382
202512,A24819,C03678
202512,A24820,C07762
202512,A24820,C09408
202512,A24821,C03399
202512,A24822,C00039
202512,A24822,C00261
202512,A24822,C06804
202512,A24823,C06661
202512,A24823,C00447
202512,A24824,C05446
202512,A24824,C05423
202512,A24825,C07276
202512,A24825,C02767
202512,A24826,C03455
202512,A24826,C05013
202512,A24827,C01274
202512,A24827,C01294
202512,A24827,C07963
202512,A24828,C08626
202512,A24829,C05172
202512,A24829,C01264
202512,A24830,C05025
202512,A24830,C03482
202512,A24831,C03583
202512,A24832,C09613
202512,A24832,C05156
202512,A24832,C01812
202512,A24833,C06843
202512,A24834,C07450
202512,A24835,C06575
202512,A24835,C01041
202512,A24836,C07886
202512,A24836,C08247
202512,A24836,C01348
202512,A24837,C07229
202512,A24838,C09666
202512,A24839,C06440
202512,A24840,C01026
202512,A24841,C03964
202512,A24842,C01918
202512,A24843,C04469
202512,A24844,C06410
202512,A24844,C07571
202512,A24844,C01293
202512,A24845,C08645
202512,A24845,C00656
202512,A24845,C04897
202512,A24846,C02870
202512,A24847,C01400
202512,A24847,C01958
202512,A24847,C07553
202512,A24848,C05709
202512,A24848,C00971
202512,A24848,C04827
202512,A24849,C05544
202512,A24849,C04384
202512,A24849,C08712
202512,A24850,C06084
202512,A24850,C02831
202512,A24851,C02060
202512,A24851,C03888
202512,A24852,C04852
202512,A24852,C05116
202512,A24852,C06095
202512,A24853,C05337
202512,A24854,C00236
202512,A24854,C02775
202512,A24855,C09085
202512,A24856,C02587
202512,A24856,C09767
202512,A24857,C01731
202512,A24857,C00727
202512,A24858,C07918
202512,A24858,C09487
202512,A24858,C03791
202512,A24859,C02752
202512,A24859,C08279
202512,A24860,C01027
202512,A24860,C09228
202512,A24860,C04697
202512,A24861,C07497
202512,A24861,C04418
202512,A24862,C00824
202512,A24862,C00724
202512,A24863,C08755
202512,A24863,C03795
202512,A24864,C01120
202512,A24864,C01962
202512,A24865,C09528
202512,A24866,C05165
202512,A24867,C01438
202512,A24867,C03656
202512,A24868,C04859
202512,A24868,C06102
202512,A24868,C04945
202512,A24869,C01394
202512,A24870,C01411
202512,A24870,C01624
202512,A24870,C07599
202512,A24871,C08895
202512,A24872,C03019
202512,A24873,C01800
202512,A24874,C08479
202512,A24875,C01188
202512,A24875,C07144
202512,A24876,C03109
202512,A24877,C02992
202512,A24878,C01935
202512,A24879,C07001
202512,A24879,C07394
202512,A24879,C06209
202512,A24880,C07831
202512,A24881,C02283
202512,A24882,C07827
202512,A24883,C03839
202512,A24884,C06286
202512,A24884,C07165
202512,A24885,C01695
202512,A24886,C03614
202512,A24886,C00532
202512,A24887,C04966
202512,A24887,C05025
202512,A24888,C00253
202512,A24889,C02766
202512,A24890,C09252
202512,A24890,C03291
202512,A24890,C09584
202512,A24891,C03116
202512,A24891,C09410
202512,A24892,C06635
202512,A24893,C04448
202512,A24893,C03622
202512,A24894,C05137
202512,A24894,C07033
202512,A24895,C06553
202512,A24896,C00438
202512,A24896,C01251
202512,A24897,C05501
202512,A24897,C09555
202512,A24898,C00563
202512,A24898,C09932
202512,A24898,C07127
202512,A24899,C07572
202512,A24900,C00478
202512,A24900,C01194
202512,A24901,C08137
202512,A24901,C07846
202512,A24901,C02143
202512,A24902,C04308
202512,A24903,C06504
202512,A24904,C06225
202512,A24904,C02819
202512,A24904,C09156
202512,A24905,C00284
202512,A24906,C04526
202512,A24906,C01770
202512,A24907,C02516
202512,A24908,C06357
202512,A24909,C01930
202512,A24910,C09142
202512,A24911,C07684
202512,A24912,C07420
202512,A24912,C08101
202512,A24912,C04161
202512,A24913,C09539
202512,A24914,C08908
202512,A24914,C03435
202512,A24915,C07940
202512,A24915,C01400
202512,A24915,C06588
202512,A24916,C06712
202512,A24917,C00198
202512,A24917,C09694
202512,A24918,C06684
202512,A24918,C08923
202512,A24918,C05066
202512,A24919,C05990
202512,A24919,C04825
202512,A24920,C08589
202512,A24920,C01551
202512,A24921,C08702
202512,A24922,C06249
202512,A24922,C02754
202512,A24923,C02770
202512,A24923,C04096
202512,A24924,C04314
202512,A24924,C03470
202512,A24924,C00519
202512,A24925,C09566
202512,A24925,C09512
202512,A24926,C02611
202512,A24926,C09234
202512,A24926,C05426
202512,A24927,C00090
202512,A24928,C04713
202512,A24929,C01616
202512,A24930,C07510
202512,A24931,C04856
202512,A24932,C00418
202512,A24932,C02621
202512,A24933,C04850
202512,A24934,C05965
202512,A24934,C02880
202512,A24934,C08750
202512,A24935,C05284
202512,A24936,C01160
202512,A24937,C06813
202512,A24937,C08054
202512,A24938,C07536
202512,A24938,C09778
202512,A24938,C05550
202512,A24939,C09252
202512,A24940,C05722
202512,A24940,C07838
202512,A24941,C09631
202512,A24941,C06970
202512,A24942,C02287
202512,A24943,C00043
202512,A24944,C09384
202512,A24944,C03906
202512,A24944,C04816
202512,A24945,C06549
202512,A24945,C09281
202512,A24946,C00990
202512,A24947,C09570
202512,A24947,C01348
202512,A24947,C01273
202512,A24948,C06305
202512,A24948,C00612
202512,A24948,C08142
202512,A24949,C02566
202512,A24950,C09415
202512,A24950,C03818
202512,A24951,C04953
202512,A24951,C08058
202512,A24951,C08402
202512,A24952,C06291
202512,A24952,C04599
202512,A24953,C07864
202512,A24953,C03537
202512,A24954,C00726
202512,A24954,C03829
202512,A24955,C03565
202512,A24956,C02573
202512,A24957,C00801
202512,A24958,C04222
202512,A24959,C00695
202512,A24959,C00118
202512,A24959,C02754
202512,A24960,C03619
202512,A24960,C05093
202512,A24960,C01816
202512,A24961,C07499
202512,A24962,C06483
202512,A24963,C03617
202512,A24964,C00048
202512,A24965,C00442
202512,A24965,C05913
202512,A24966,C04159
202512,A24966,C00035
202512,A24967,C09370
202512,A24967,C02712
202512,A24968,C07384
202512,A24969,C04531
202512,A24969,C04551
202512,A24969,C02085
202512,A24970,C03888
202512,A24970,C03833
202512,A24971,C00384
202512,A24971,C03699
202512,A24972,C09185
202512,A24972,C07244
202512,A24973,C09048
202512,A24973,C03579
202512,A24974,C00291
202512,A24974,C02647
202512,A24974,C01983
202512,A24975,C01787
202512,A24975,C01013
202512,A24976,C01204
202512,A24977,C06537
202512,A24977,C02212
202512,A24978,C00001
202512,A24978,C09353
202512,A24978,C09675
202512,A24979,C03740
202512,A24980,C06694
202512,A24980,C04620
202512,A24981,C08878
202512,A24981,C07293
202512,A24982,C01033
202512,A24983,C03858
202512,A24983,C02067
202512,A24983,C02546
202512,A24984,C04997
202512,A24984,C06650
202512,A24984,C09692
202512,A24985,C01976
202512,A24986,C07044
202512,A24986,C04315
202512,A24987,C08721
202512,A24987,C02019
202512,A24988,C08327
202512,A24989,C06010
202512,A24989,C02662
202512,A24989,C03131
202512,A24990,C07469
202512,A24990,C03194
202512,A24991,C04233
202512,A24992,C03190
202512,A24993,C05655
202512,A24993,C05318
202512,A24993,C02793
202512,A24994,C01154
202512,A24995,C01002
202512,A24996,C00515
202512,A24996,C02957
202512,A24997,C09273
202512,A24998,C07007
202512,A24998,C02717
202512,A24999,C06793
202512,A24999,C01519
202512,A24999,C03953
202512,A25000,C01837
202512,A25000,C03213
202512,A25001,C08748
202512,A25001,C08264
202512,A25001,C06748
202512,A25002,C01755
202512,A25002,C07489
202512,A25003,C08431
202512,A25004,C09648
202512,A25004,C06312
202512,A25005,C03632
202512,A25006,C07622
202512,A25006,C07730
202512,A25006,C08608
202512,A25007,C04220
202512,A25008,C03109
202512,A25009,C08187
202512,A25010,C06800
202512,A25011,C01592
202512,A25012,C02115
202512,A25012,C02546
202512,A25013,C02913
202512,A25013,C02790
202512,A25014,C00796
202512,A25015,C07234
202512,A25016,C04488
202512,A25016,C01423
202512,A25016,C00505
202512,A25017,C09099
202512,A25017,C03346
202512,A25017,C07776
202512,A25018,C01198
202512,A25019,C05729
202512,A25019,C03028
202512,A25020,C07895
202512,A25020,C09535
202512,A25020,C01271
202512,A25021,C05005
202512,A25022,C09676
202512,A25023,C08015
202512,A25023,C03518
202512,A25024,C07979
202512,A25024,C00449
202512,A25025,C08848
202512,A25025,C09687
202512,A25025,C00799
202512,A25026,C09268
202512,A25027,C03264
202512,A25028,C08828
202512,A25029,C04753
202512,A25030,C07766
202512,A25030,C01094
202512,A25030,C04886
202512,A25031,C02211
202512,A25031,C01796
202512,A25032,C03723
202512,A25033,C08979
202512,A25033,C09323
202512,A25034,C00474
202512,A25034,C09205
202512,A25034,C02864
202512,A25035,C01157
202512,A25035,C09626
202512,A25035,C08927
202512,A25036,C05124
202512,A25037,C06377
202512,A25038,C00701
202512,A25039,C04116
202512,A25039,C05281
202512,A25040,C05499
202512,A25041,C04869
202512,A25042,C04478
202512,A25043,C09025
202512,A25044,C07855
202512,A25045,C04443
202512,A25046,C04152
202512,A25047,C08915
202512,A25048,C06424
202512,A25048,C03458
202512,A25048,C06787
202512,A25049,C04799
202512,A25049,C03015
202512,A25050,C08874
202512,A25051,C07147
202512,A25051,C01448
202512,A25052,C01279
202512,A25053,C02235
202512,A25054,C00374
202512,A25054,C00698
202512,A25054,C02337
202512,A25055,C04595
202512,A25055,C07870
202512,A25055,C09703
202512,A25056,C08094
202512,A25056,C09962
202512,A25057,C07995
202512,A25058,C05642
202512,A25058,C06072
202512,A25059,C09333
202512,A25060,C03544
202512,A25060,C00349
202512,A25060,C08685
202512,A25061,C06947
